,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,5,8,4,3,0,2,4,11,4
car,1,78,0,1,0,1,1,1,2,4
bird,11,1,47,4,11,8,8,7,2,1
cat,3,3,9,43,7,15,13,9,0,1
deer,5,0,8,5,52,5,4,10,0,1
dog,0,0,3,18,3,45,3,11,1,2
frog,0,0,8,10,11,8,73,2,0,0
horse,0,1,4,6,4,7,0,79,0,1
ship,18,6,0,1,0,0,0,0,80,1
truck,5,16,1,3,0,3,0,7,10,64
