,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,3,4,3,8,2,1,2,13,5
car,0,62,1,1,2,1,3,1,7,11
bird,7,5,25,6,13,19,13,6,6,0
cat,1,2,0,35,8,36,10,6,3,2
deer,2,0,1,8,53,11,4,8,2,1
dog,0,0,0,14,5,55,4,7,1,0
frog,1,1,2,8,6,4,86,3,0,1
horse,2,0,2,6,4,17,1,70,0,0
ship,8,5,2,0,1,0,2,0,84,4
truck,1,19,2,3,1,3,2,5,7,66
