,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,49,6,1,6,0,3,3,1,27,7
car,0,76,1,0,0,1,1,0,3,7
bird,5,1,35,5,8,13,14,10,7,2
cat,4,1,3,43,5,26,9,7,4,1
deer,4,1,10,6,32,7,8,16,3,3
dog,2,0,4,14,2,53,3,7,0,1
frog,0,1,0,6,5,8,90,1,0,1
horse,1,2,1,4,3,13,1,74,1,2
ship,4,8,0,1,0,1,0,0,91,1
truck,2,14,0,2,0,1,2,3,6,79
