,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,2,6,4,4,1,4,2,13,1
car,4,73,1,0,1,0,1,1,1,7
bird,7,1,47,8,17,8,6,2,2,2
cat,4,4,11,46,10,8,13,5,1,1
deer,3,0,10,7,54,2,4,8,1,1
dog,1,0,6,24,7,41,5,2,0,0
frog,3,1,4,7,7,5,84,0,0,1
horse,3,1,3,7,9,3,4,66,1,5
ship,11,5,0,3,2,1,1,1,80,2
truck,8,17,2,0,0,2,2,2,6,70
