,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,5,6,4,8,2,3,2,9,3
car,2,76,0,0,2,0,2,0,1,6
bird,2,4,53,3,16,9,4,6,3,0
cat,1,2,6,53,8,12,14,5,1,1
deer,1,0,10,5,57,7,2,5,1,2
dog,0,0,9,22,7,35,4,9,0,0
frog,0,1,5,8,4,3,86,2,0,3
horse,1,0,4,8,10,4,2,69,1,3
ship,14,4,2,4,1,1,1,0,74,5
truck,0,16,0,3,2,1,4,2,7,74
