,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,72,3,5,1,1,6,2,2,7,4
car,7,58,1,1,2,1,3,1,1,14
bird,7,0,57,6,6,9,7,3,2,3
cat,3,3,8,34,13,24,6,6,4,2
deer,3,0,10,6,47,6,4,11,2,1
dog,2,0,12,11,5,46,1,7,1,1
frog,1,0,11,3,4,6,85,0,2,0
horse,2,0,2,6,9,6,0,74,1,2
ship,14,2,1,0,1,5,1,0,81,1
truck,3,14,2,3,0,0,1,4,7,75
