,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,2,5,7,0,1,0,3,10,7
car,5,61,1,0,2,1,1,2,5,11
bird,5,3,51,10,11,7,8,2,3,0
cat,4,1,10,64,4,6,3,6,3,2
deer,3,1,4,11,52,3,6,7,2,1
dog,0,0,9,25,4,38,3,5,0,2
frog,2,1,9,11,4,3,81,0,0,1
horse,2,1,3,9,5,2,1,74,1,4
ship,12,2,1,1,0,1,1,0,80,8
truck,8,6,1,2,0,1,0,0,5,86
