,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,1,7,0,1,3,1,1,25,9
car,2,65,3,2,1,0,0,2,3,11
bird,6,1,44,6,12,14,6,5,5,1
cat,6,3,8,33,14,19,10,4,0,6
deer,3,0,13,5,40,6,9,12,0,2
dog,0,1,13,25,2,30,1,12,1,1
frog,0,3,3,6,10,2,84,2,1,1
horse,1,1,6,6,4,9,2,68,1,4
ship,15,5,0,2,1,0,1,1,73,8
truck,3,13,2,8,0,1,0,0,7,75
