,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,9,27,4,7,0,1,6,4,45,0
car,2,50,2,4,0,0,3,6,19,3
bird,5,4,4,11,4,2,47,8,14,1
cat,4,7,3,23,1,2,54,7,2,0
deer,2,2,1,11,3,0,54,11,6,0
dog,2,8,4,24,0,2,33,10,2,1
frog,1,2,1,15,1,0,84,7,1,0
horse,1,6,5,11,1,2,22,52,1,1
ship,13,26,2,5,2,1,0,5,52,0
truck,2,74,1,3,2,0,5,4,16,2
