,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,5,5,6,3,1,0,6,12,4
car,3,72,0,0,1,0,2,1,4,6
bird,9,3,44,9,14,9,4,7,1,0
cat,0,2,9,44,14,15,7,7,2,3
deer,5,0,11,4,51,7,3,7,1,1
dog,1,0,5,15,9,44,1,10,1,0
frog,0,1,8,6,6,7,81,2,1,0
horse,0,0,6,6,9,8,1,72,0,0
ship,17,4,0,2,1,0,2,2,73,5
truck,4,19,2,5,1,2,0,1,3,72
