,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,53,1,9,6,1,1,2,1,21,8
car,4,51,0,1,1,1,5,1,7,18
bird,7,2,46,4,13,16,6,1,5,0
cat,1,0,11,30,15,26,9,3,3,5
deer,4,0,13,3,42,10,5,7,4,2
dog,0,0,6,14,5,53,2,5,0,1
frog,2,0,2,8,8,2,85,2,0,3
horse,1,0,2,4,9,10,1,66,2,7
ship,10,1,1,2,1,0,0,1,88,2
truck,5,11,2,1,0,0,4,0,6,80
