,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,0,7,3,1,3,2,1,14,6
car,3,68,0,0,0,1,1,1,3,12
bird,10,0,45,14,9,13,6,0,3,0
cat,3,3,10,47,7,18,8,1,2,4
deer,3,0,7,7,51,7,4,6,3,2
dog,0,0,3,20,5,48,4,4,0,2
frog,1,0,3,9,5,3,87,0,0,4
horse,3,1,3,8,5,4,3,71,2,2
ship,5,4,1,4,1,2,0,1,85,3
truck,2,3,0,1,0,0,5,2,8,88
