,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,4,7,0,1,3,2,1,16,6
car,3,70,0,0,2,1,2,0,3,8
bird,9,0,49,5,12,6,11,5,2,1
cat,7,3,15,33,8,10,17,5,2,3
deer,4,1,8,7,50,3,8,6,1,2
dog,0,0,9,19,4,34,6,11,1,2
frog,2,1,3,4,4,4,88,1,2,3
horse,2,3,6,4,8,5,1,70,0,3
ship,9,6,0,1,1,1,0,0,87,1
truck,4,19,0,0,1,0,3,3,9,70
