,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,3,2,4,1,1,2,5,11,7
car,2,81,0,0,1,1,0,0,1,3
bird,10,2,49,13,10,3,4,6,3,0
cat,3,2,3,46,10,14,9,12,3,1
deer,5,1,8,10,38,8,9,9,0,2
dog,0,0,9,25,1,40,3,7,0,1
frog,1,3,4,8,5,4,85,1,0,1
horse,2,0,2,6,6,7,3,72,1,3
ship,10,10,0,1,1,1,1,0,80,2
truck,5,18,3,3,0,1,0,0,5,74
