,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,2,3,2,4,1,1,20,7
car,1,69,0,0,0,0,0,0,6,13
bird,14,1,47,7,8,13,4,2,3,1
cat,5,1,7,36,9,24,5,10,3,3
deer,9,2,17,2,32,4,7,14,1,2
dog,0,0,8,13,2,49,3,10,0,1
frog,1,5,13,3,7,8,71,2,1,1
horse,3,1,1,8,1,9,0,77,1,1
ship,14,8,2,2,0,0,0,0,78,2
truck,1,12,5,1,1,0,1,6,7,75
