,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,4,1,3,5,2,3,3,14,6
car,1,74,0,0,1,0,1,2,3,7
bird,11,1,37,7,18,5,13,4,2,2
cat,3,4,10,43,10,8,12,8,1,4
deer,4,2,5,4,53,2,4,14,0,2
dog,1,0,4,21,9,27,7,13,0,4
frog,0,1,4,6,5,2,89,0,2,3
horse,1,1,2,6,5,4,1,81,0,1
ship,12,6,0,2,2,0,1,0,82,1
truck,4,18,2,1,0,0,1,2,10,71
