,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,5,5,5,3,1,3,3,15,13
car,2,68,0,0,1,2,1,0,1,14
bird,7,3,32,11,8,20,11,6,1,1
cat,1,1,6,53,2,24,4,8,1,3
deer,3,0,11,8,34,11,7,14,0,2
dog,1,0,2,17,7,44,2,13,0,0
frog,0,2,3,10,7,11,76,1,0,2
horse,1,1,2,0,6,10,1,79,1,1
ship,15,13,1,3,0,2,1,0,64,7
truck,5,6,1,3,2,0,4,4,6,78
