,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,1,5,4,7,2,2,2,14,12
car,5,61,0,0,0,0,0,3,3,17
bird,7,2,45,2,21,9,5,3,5,1
cat,6,0,5,26,15,28,9,4,4,6
deer,4,0,6,3,55,2,8,7,4,1
dog,1,0,11,11,9,38,7,8,1,0
frog,1,0,6,10,8,7,74,1,1,4
horse,1,1,2,7,12,6,3,62,1,7
ship,16,5,0,1,3,1,0,0,73,7
truck,3,14,0,1,0,1,3,2,6,79
