,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,1,6,7,4,2,1,1,10,7
car,3,66,0,1,1,2,0,0,3,13
bird,12,2,44,7,17,11,2,2,2,1
cat,4,0,4,59,9,12,6,4,3,2
deer,3,0,5,10,47,9,4,8,1,3
dog,4,0,7,27,7,32,2,6,0,1
frog,0,0,5,16,12,8,66,2,2,1
horse,0,2,1,11,9,4,2,70,2,1
ship,11,7,1,4,2,0,0,0,74,7
truck,2,8,1,4,0,1,2,3,7,81
