,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,2,0,4,1,3,3,1,14,9
car,2,75,0,0,1,1,1,2,3,4
bird,12,4,46,4,8,7,11,6,2,0
cat,6,3,5,45,5,22,11,5,0,1
deer,6,0,11,9,35,7,8,10,2,2
dog,1,0,4,21,3,41,3,12,0,1
frog,1,0,3,7,2,3,92,2,0,2
horse,2,1,0,7,5,10,3,72,0,2
ship,11,10,1,2,0,0,0,0,80,2
truck,4,17,1,2,0,1,3,6,8,67
