,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,1,6,2,3,2,2,2,25,2
car,5,59,1,0,0,0,1,1,6,16
bird,6,0,56,12,10,5,5,3,3,0
cat,1,0,9,52,12,11,3,10,4,1
deer,4,1,11,5,47,5,1,14,2,0
dog,1,0,5,34,1,33,2,8,1,1
frog,0,0,12,12,8,3,74,1,0,2
horse,1,1,4,8,8,5,2,72,0,1
ship,6,1,0,3,0,0,0,0,92,4
truck,3,10,0,4,1,2,0,4,9,76
