,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,5,9,5,3,2,4,0,14,3
car,1,75,1,1,1,1,0,0,5,4
bird,6,1,53,7,11,5,7,5,3,2
cat,3,2,12,38,11,19,8,5,4,1
deer,2,1,10,6,48,3,10,8,2,0
dog,0,0,8,18,4,40,3,13,0,0
frog,0,3,4,10,5,3,86,0,1,0
horse,1,1,4,7,6,9,1,70,1,2
ship,4,5,2,2,1,0,2,0,89,1
truck,2,17,3,2,1,1,2,1,9,71
