,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,3,5,6,6,1,2,1,14,3
car,8,63,0,0,1,1,1,0,3,12
bird,3,3,46,4,11,12,10,6,3,2
cat,2,0,7,43,7,21,9,2,6,6
deer,4,1,13,10,45,2,8,5,2,0
dog,0,0,6,13,4,51,1,10,0,1
frog,1,0,3,9,5,3,88,1,2,0
horse,0,0,4,7,5,8,2,75,0,1
ship,14,3,2,2,0,1,1,0,79,4
truck,4,14,2,0,0,1,1,2,9,76
