,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,4,3,1,2,2,4,4,21,6
car,1,67,1,0,1,1,0,1,7,10
bird,7,1,48,11,8,7,10,4,3,1
cat,3,1,5,39,11,20,6,8,7,3
deer,3,2,11,5,38,5,5,16,4,1
dog,0,1,6,23,3,36,1,16,0,0
frog,2,5,1,5,7,7,79,3,2,1
horse,2,1,1,6,5,6,0,78,3,0
ship,10,6,0,4,1,1,1,1,80,2
truck,3,18,0,1,1,0,1,3,8,74
