,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,2,3,6,3,1,1,2,14,4
car,10,70,1,0,1,2,0,0,3,2
bird,11,2,51,6,9,7,5,3,5,1
cat,5,3,10,37,14,15,10,4,2,3
deer,8,0,13,9,43,2,8,4,2,1
dog,0,0,14,31,2,31,5,1,2,0
frog,2,2,5,11,4,3,83,0,2,0
horse,4,1,1,10,4,11,3,62,1,5
ship,22,3,0,0,1,0,0,0,76,4
truck,12,13,2,3,0,1,1,1,5,71
