,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,2,4,9,1,1,4,1,23,7
car,3,67,0,3,1,0,1,1,5,8
bird,9,2,25,17,24,9,5,3,6,0
cat,4,1,4,37,18,8,16,5,4,6
deer,8,0,3,13,45,3,9,5,2,2
dog,2,1,6,32,15,13,6,7,0,4
frog,4,1,6,8,15,2,72,3,0,1
horse,1,1,3,11,16,5,8,55,2,0
ship,29,4,0,5,1,0,3,0,62,2
truck,12,18,1,10,1,0,3,0,13,51
