,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,2,3,2,5,2,3,5,10,3
car,2,65,2,0,0,2,3,1,4,10
bird,8,2,47,4,11,13,7,4,4,0
cat,6,1,7,31,14,17,14,7,2,4
deer,8,1,11,8,34,7,14,6,0,1
dog,0,0,5,17,5,44,4,9,1,1
frog,0,2,7,6,6,6,82,0,1,2
horse,2,1,3,7,3,4,3,72,1,6
ship,18,8,1,4,0,0,2,2,67,4
truck,2,15,2,1,1,1,5,3,7,72
