,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,49,2,11,4,6,4,3,1,16,7
car,3,60,1,1,1,0,4,1,7,11
bird,5,0,45,8,10,14,8,6,3,1
cat,3,2,3,42,7,26,11,3,1,5
deer,3,0,5,7,48,9,7,6,4,1
dog,1,1,7,21,6,39,4,4,2,1
frog,1,0,5,5,7,9,82,1,1,1
horse,0,0,3,7,12,15,0,62,1,2
ship,17,3,1,3,0,2,0,1,76,3
truck,5,8,1,2,1,1,2,5,8,76
