,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,9,4,1,4,1,0,3,14,4
car,3,73,1,1,1,0,2,0,5,3
bird,13,0,51,6,8,9,7,2,3,1
cat,3,0,12,53,8,11,7,1,4,4
deer,3,1,13,8,46,5,6,4,3,1
dog,1,0,9,22,6,37,3,6,0,2
frog,0,1,11,6,4,5,84,0,1,0
horse,0,1,5,8,12,8,0,64,1,3
ship,12,5,0,3,0,0,2,1,81,2
truck,6,12,0,1,0,1,3,2,4,80
