,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,0,3,2,2,2,2,1,21,4
car,0,65,0,0,1,1,1,0,7,14
bird,9,2,44,4,8,13,11,1,5,3
cat,4,3,4,41,5,23,11,6,1,5
deer,5,1,18,7,29,5,11,10,2,2
dog,0,1,5,17,4,46,4,8,0,1
frog,0,1,6,7,2,3,91,0,0,2
horse,1,1,3,3,8,10,0,73,2,1
ship,11,3,1,4,1,1,2,0,78,5
truck,5,8,0,0,0,0,2,1,12,81
