,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,2,0,3,2,4,1,1,7,10
car,5,54,0,1,1,1,0,1,2,24
bird,14,1,39,8,15,9,11,2,0,1
cat,9,0,4,33,17,20,10,4,2,4
deer,8,0,6,7,52,2,7,6,0,2
dog,3,0,2,23,7,34,7,8,0,2
frog,1,1,5,14,6,3,76,2,2,2
horse,2,1,1,7,9,7,1,71,1,2
ship,27,4,1,1,1,1,2,1,61,7
truck,5,5,0,3,0,1,0,3,4,88
