,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,41,2,7,2,4,2,7,7,23,8
car,3,62,1,1,0,0,2,0,9,11
bird,6,2,45,1,13,12,12,7,2,0
cat,3,4,8,33,15,25,9,4,1,1
deer,2,0,12,4,38,6,10,14,2,2
dog,0,0,9,4,7,40,8,15,1,2
frog,1,1,9,6,9,5,77,2,0,2
horse,1,0,3,4,13,7,5,68,1,0
ship,11,5,0,0,4,2,2,0,78,4
truck,9,11,2,2,1,1,2,1,13,67
