,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,4,3,1,0,1,2,2,20,6
car,3,72,0,2,1,1,1,0,4,5
bird,14,3,41,7,13,12,4,3,3,0
cat,5,5,7,37,6,17,14,8,1,3
deer,4,2,9,11,35,4,8,14,2,1
dog,1,0,4,21,2,44,3,10,0,1
frog,0,4,7,6,3,6,84,1,1,0
horse,4,0,1,7,0,6,0,78,2,4
ship,9,5,0,0,1,0,1,0,87,3
truck,2,18,1,0,0,0,2,1,12,73
