,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,1,5,3,2,2,3,0,18,7
car,1,59,2,0,0,1,1,0,5,20
bird,9,2,54,6,5,8,8,2,4,2
cat,4,1,8,61,5,12,5,3,1,3
deer,5,0,10,13,39,3,8,7,2,3
dog,3,1,16,23,3,29,2,6,2,1
frog,1,0,4,9,4,1,89,1,2,1
horse,1,0,3,13,8,7,0,62,2,6
ship,14,2,1,3,0,0,0,0,82,4
truck,2,12,1,3,0,2,3,1,7,78
