,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,1,2,3,4,3,3,3,10,9
car,1,64,0,2,1,0,2,0,2,17
bird,7,1,47,12,8,11,7,3,3,1
cat,2,2,10,48,6,18,6,5,2,4
deer,6,0,14,6,39,3,6,13,1,2
dog,0,1,7,25,5,33,4,9,1,1
frog,0,0,9,4,5,3,87,1,1,2
horse,1,1,0,4,1,4,2,84,1,4
ship,19,5,2,2,0,0,0,1,72,5
truck,2,10,1,2,0,1,2,2,6,83
