,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,77,2,0,1,4,1,3,3,7,5
car,6,66,1,1,0,0,0,1,5,9
bird,13,1,40,14,12,4,10,2,4,0
cat,4,2,1,53,14,9,9,4,4,3
deer,6,1,9,5,49,4,7,6,1,2
dog,1,0,5,33,7,24,6,7,1,2
frog,0,3,1,12,6,3,84,1,1,1
horse,2,1,0,6,10,3,0,73,2,5
ship,20,4,1,1,0,0,1,1,76,2
truck,7,13,1,2,1,0,1,0,8,76
