,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,6,4,1,1,5,2,0,17,1
car,2,68,2,0,1,1,2,1,5,7
bird,14,1,40,3,16,11,10,1,4,0
cat,6,1,9,21,5,24,15,12,7,3
deer,3,2,8,2,42,7,8,13,4,1
dog,2,1,5,12,3,45,9,9,0,0
frog,1,2,6,5,8,5,82,1,2,0
horse,3,0,1,6,8,13,3,66,2,0
ship,12,9,2,1,0,0,0,0,80,2
truck,5,20,4,0,0,2,1,3,15,59
