,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,10,14,10,1,0,8,6,12,41,1
car,1,54,5,0,0,3,5,5,7,9
bird,0,3,4,2,0,38,36,6,10,1
cat,0,9,3,6,0,39,32,8,1,5
deer,0,4,1,5,0,18,44,9,5,4
dog,0,3,2,2,0,48,16,14,0,1
frog,0,3,3,1,0,16,82,7,0,0
horse,0,9,2,6,0,25,21,30,3,6
ship,8,24,9,2,0,3,2,4,54,0
truck,0,53,3,1,0,4,4,18,17,9
