,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,2,6,5,5,3,1,1,20,6
car,2,65,0,2,2,1,2,1,4,10
bird,5,1,54,5,17,5,6,2,3,2
cat,5,2,8,52,5,14,9,2,1,5
deer,1,1,11,8,50,3,3,9,1,3
dog,0,0,8,18,4,41,2,8,3,2
frog,2,0,8,10,4,4,81,1,0,2
horse,1,0,1,10,8,10,0,70,2,0
ship,6,3,1,3,2,0,2,0,82,7
truck,3,8,2,3,0,1,2,0,9,81
