,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,13,3,4,0,2,1,13,4
car,2,72,1,0,1,0,2,2,2,7
bird,8,2,64,2,9,2,4,6,3,0
cat,3,2,17,38,11,10,7,12,3,0
deer,4,0,15,7,41,2,7,12,2,0
dog,0,0,16,15,2,30,7,15,1,0
frog,0,0,9,4,5,5,87,1,0,1
horse,1,2,3,7,5,4,3,75,1,1
ship,9,1,3,2,0,0,3,0,86,2
truck,5,11,4,2,0,1,3,4,9,70
