,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,4,9,4,1,2,4,3,16,5
car,3,63,1,0,0,1,4,0,4,13
bird,4,0,40,14,11,13,13,1,2,2
cat,4,1,4,41,9,15,12,14,1,2
deer,2,0,12,17,38,6,4,9,0,2
dog,2,0,8,18,5,42,4,7,0,0
frog,0,1,6,6,5,4,88,0,0,2
horse,1,0,0,6,6,8,2,76,1,2
ship,12,7,1,2,0,1,0,1,77,5
truck,5,8,1,2,0,3,4,0,7,79
