,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,3,9,1,4,4,1,3,15,1
car,2,73,3,0,0,2,1,1,3,4
bird,8,1,54,6,12,9,4,2,3,1
cat,3,1,14,42,7,15,8,9,2,2
deer,2,0,8,7,56,6,3,8,0,0
dog,0,0,12,12,2,46,2,12,0,0
frog,0,0,11,11,11,7,70,2,0,0
horse,0,0,3,3,6,3,0,86,1,0
ship,10,3,2,3,1,2,1,0,83,1
truck,10,13,3,4,3,2,1,6,5,62
