,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,20,0,0,0,0,5,20,6,50,2
car,1,0,4,0,0,14,21,13,28,8
bird,4,0,3,0,0,9,53,3,25,3
cat,0,0,1,0,0,14,61,6,19,2
deer,3,0,0,0,0,4,59,6,16,2
dog,0,0,1,0,0,8,46,4,25,2
frog,0,0,0,0,0,4,96,0,11,1
horse,0,0,1,0,0,5,65,16,8,7
ship,14,0,0,0,0,5,12,4,64,7
truck,0,0,2,0,0,6,35,23,28,15
