,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,4,9,4,8,3,2,1,13,9
car,2,56,3,1,0,0,2,2,0,23
bird,3,0,48,13,17,7,10,1,1,0
cat,1,1,12,49,5,15,7,7,2,4
deer,2,1,10,15,45,1,4,9,1,2
dog,0,0,11,27,2,25,2,17,0,2
frog,0,0,5,13,6,2,82,3,0,1
horse,1,0,6,12,9,2,1,70,0,1
ship,18,5,5,5,1,4,0,0,56,12
truck,3,6,3,2,0,1,4,7,3,80
