,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,2,7,4,6,3,2,1,21,7
car,2,60,1,0,1,1,2,0,9,13
bird,4,2,46,5,11,11,11,4,5,1
cat,2,2,11,43,5,15,12,5,5,3
deer,7,0,11,10,40,6,4,12,0,0
dog,1,0,10,21,6,34,3,11,0,0
frog,2,0,12,7,6,3,80,0,1,1
horse,2,1,4,10,11,6,3,61,2,2
ship,19,2,3,7,0,1,1,0,71,2
truck,6,4,3,4,0,1,2,1,10,78
