,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,53,3,7,3,7,1,1,2,21,5
car,1,67,1,2,2,1,0,2,5,8
bird,3,2,47,11,14,10,6,3,3,1
cat,3,0,5,50,10,16,6,9,1,3
deer,3,0,5,14,48,8,1,6,2,3
dog,0,0,3,20,2,37,3,17,2,2
frog,2,0,9,10,7,6,70,5,2,1
horse,0,0,1,6,4,7,0,81,2,1
ship,6,1,0,1,2,0,0,0,91,5
truck,3,5,2,1,2,1,0,3,15,77
