,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,1,3,2,1,3,1,4,21,16
car,1,54,0,1,0,1,2,3,7,20
bird,5,2,34,8,13,4,14,9,7,4
cat,2,1,9,47,6,10,10,8,2,8
deer,4,0,6,11,27,4,17,16,2,3
dog,3,1,7,13,6,30,4,17,2,3
frog,0,1,3,7,11,2,85,0,2,1
horse,1,2,2,5,7,8,2,74,1,0
ship,9,5,0,0,2,0,0,2,81,7
truck,1,8,0,1,0,1,3,4,11,80
