,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,7,6,5,3,2,2,5,13,4
car,1,70,0,1,0,4,3,1,1,8
bird,8,1,43,13,9,10,7,6,3,0
cat,4,2,7,55,8,14,7,3,0,3
deer,2,2,17,17,27,5,7,12,0,1
dog,1,0,11,19,2,44,3,6,0,0
frog,0,0,4,12,3,7,84,2,0,0
horse,0,1,6,9,2,9,4,68,1,2
ship,12,5,3,7,0,0,2,0,75,2
truck,3,12,9,6,0,1,2,5,10,61
