,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,4,1,4,2,2,2,3,10,10
car,1,76,1,1,1,1,2,2,0,4
bird,9,2,51,9,14,7,5,1,1,1
cat,3,1,8,46,9,22,5,4,1,4
deer,5,0,10,10,47,3,3,11,0,1
dog,0,0,11,18,3,43,4,7,0,0
frog,0,1,4,9,11,8,78,1,0,0
horse,1,0,5,4,5,7,3,73,1,3
ship,15,4,0,4,1,0,1,2,76,3
truck,4,14,3,4,0,1,3,3,7,70
