,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,3,8,5,4,0,2,1,11,6
car,8,65,2,0,0,2,3,0,3,6
bird,8,0,53,6,13,10,7,0,2,1
cat,3,3,17,43,10,16,7,2,0,2
deer,4,2,13,6,34,7,11,12,1,0
dog,0,1,7,9,3,52,5,9,0,0
frog,0,1,6,6,5,4,87,1,0,2
horse,2,0,4,10,6,6,4,68,1,1
ship,6,7,0,2,2,1,1,0,84,3
truck,6,7,3,3,1,2,5,1,7,74
