,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,3,3,0,4,6,2,6,15,9
car,6,66,1,0,1,2,3,2,4,4
bird,11,1,39,4,15,12,9,6,2,1
cat,3,3,5,31,11,22,12,10,6,0
deer,8,2,5,3,37,6,3,22,3,1
dog,3,0,3,9,4,41,1,21,3,1
frog,3,2,5,7,13,4,73,5,0,0
horse,1,0,1,5,5,5,1,80,4,0
ship,12,6,1,0,0,0,0,2,83,2
truck,6,15,2,1,2,5,1,3,10,64
