,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,76,0,3,7,3,2,2,1,4,5
car,2,76,0,0,0,0,0,1,1,9
bird,9,1,46,8,13,11,8,3,1,0
cat,6,2,10,49,11,15,3,4,2,1
deer,7,1,11,8,52,2,3,6,0,0
dog,0,0,4,14,5,49,1,12,0,1
frog,0,0,7,12,10,1,81,1,0,0
horse,2,0,2,5,4,6,0,81,0,2
ship,20,5,0,3,3,0,0,0,72,3
truck,7,11,1,4,0,1,1,8,6,70
