,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,3,6,2,2,0,1,1,13,2
car,4,63,1,0,0,0,0,0,4,17
bird,11,0,55,3,11,5,6,4,4,1
cat,2,3,16,45,6,16,7,1,3,4
deer,3,0,14,5,49,3,6,7,0,3
dog,0,0,7,15,7,44,5,8,0,0
frog,0,2,4,10,1,0,91,0,1,3
horse,3,0,6,9,3,4,2,73,0,2
ship,13,3,0,0,0,1,1,0,85,3
truck,7,6,4,2,0,2,0,3,6,79
