,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,1,4,5,4,1,3,2,18,6
car,6,58,1,2,0,0,0,2,6,14
bird,12,1,44,15,8,8,6,5,1,0
cat,3,1,7,55,8,10,8,6,1,4
deer,10,0,9,8,35,6,5,13,2,2
dog,0,0,3,40,2,33,2,6,0,0
frog,1,1,4,6,8,4,84,0,1,3
horse,3,2,1,8,1,8,3,71,2,3
ship,8,3,1,4,0,1,1,0,85,3
truck,3,9,4,5,1,0,3,2,12,70
