,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,1,6,3,4,1,3,2,11,4
car,2,65,0,0,0,1,2,0,5,14
bird,3,3,47,9,11,11,10,3,2,1
cat,4,2,6,39,10,18,12,7,1,4
deer,4,1,8,3,48,4,7,12,2,1
dog,0,0,9,13,6,42,3,12,0,1
frog,1,0,6,2,4,4,90,4,0,1
horse,4,0,1,3,8,6,1,76,2,1
ship,9,3,3,3,1,0,0,0,84,3
truck,3,7,1,2,1,0,2,2,4,87
