,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,1,7,2,3,1,3,3,16,5
car,4,66,1,0,0,1,3,1,3,10
bird,11,1,47,1,13,9,5,6,7,0
cat,3,1,15,38,8,18,9,7,2,2
deer,3,0,18,5,40,9,4,8,2,1
dog,1,0,10,21,7,31,3,9,2,2
frog,1,1,11,5,0,4,87,2,0,1
horse,1,1,4,7,10,5,1,70,1,2
ship,15,6,3,0,0,0,1,0,77,4
truck,4,12,8,1,0,1,4,3,8,68
