,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,2,6,4,3,2,2,2,14,5
car,3,56,3,2,0,1,2,1,3,18
bird,5,0,53,9,15,6,8,1,2,1
cat,1,3,12,43,11,13,11,6,1,2
deer,2,2,15,7,45,3,9,4,0,3
dog,1,0,10,27,5,30,3,10,0,0
frog,0,2,5,8,3,2,89,0,1,2
horse,4,0,1,5,3,4,1,79,3,2
ship,19,2,0,3,1,1,1,0,73,6
truck,3,11,0,2,0,2,2,0,6,83
