,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,6,2,4,3,2,3,3,14,2
car,5,75,0,0,0,0,0,1,1,7
bird,12,4,48,5,11,8,5,5,1,1
cat,6,6,5,43,9,20,6,4,1,3
deer,3,1,13,6,36,7,8,8,4,4
dog,0,1,7,18,2,47,3,7,0,1
frog,2,2,5,5,7,2,88,0,0,1
horse,0,4,4,5,4,9,0,74,1,1
ship,11,11,0,0,0,3,1,0,72,8
truck,8,20,4,3,0,1,1,1,4,67
