,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,2,4,3,2,1,1,1,19,8
car,4,70,0,0,4,0,1,0,6,4
bird,12,0,48,4,12,12,8,1,2,1
cat,5,4,3,42,12,16,9,5,1,6
deer,4,1,9,8,55,5,3,2,0,3
dog,1,0,5,12,4,53,5,2,0,4
frog,0,1,6,5,8,8,74,2,3,5
horse,1,1,0,5,16,8,1,64,1,5
ship,11,5,1,5,1,1,0,0,79,3
truck,6,10,2,1,1,1,0,2,7,79
