,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,6,6,5,2,2,1,0,11,4
car,2,74,0,0,1,0,2,0,2,8
bird,13,1,56,5,8,7,6,2,2,0
cat,2,1,7,53,8,15,10,4,2,1
deer,7,0,12,12,43,4,6,4,2,0
dog,1,0,10,17,5,47,2,4,0,0
frog,1,0,7,15,4,5,78,0,1,1
horse,0,0,4,6,6,7,2,73,3,1
ship,9,5,3,1,0,0,1,1,84,2
truck,5,15,3,3,0,0,0,3,4,76
