,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,0,6,2,5,2,1,1,19,6
car,3,61,3,0,2,1,2,1,8,8
bird,8,2,40,14,17,4,5,3,6,1
cat,2,1,8,37,16,16,6,11,2,4
deer,4,0,4,5,65,1,3,5,0,3
dog,1,0,7,20,8,31,2,14,2,1
frog,0,2,3,5,11,2,86,0,1,2
horse,0,2,0,5,11,4,0,77,2,1
ship,11,2,0,2,0,2,0,0,87,2
truck,2,9,2,0,1,2,1,2,8,82
