,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,1,7,4,2,1,5,0,13,7
car,4,60,0,0,1,0,2,1,6,15
bird,10,0,43,10,13,12,7,1,3,1
cat,4,3,6,41,10,20,7,9,1,2
deer,6,0,9,13,42,5,4,10,0,1
dog,1,0,3,21,1,45,4,10,0,1
frog,0,1,1,7,5,6,89,1,0,2
horse,2,1,0,6,7,5,1,78,1,1
ship,16,0,1,4,0,0,1,0,82,2
truck,7,8,1,1,0,1,2,3,4,82
