,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,4,6,6,3,1,1,5,21,6
car,1,67,0,0,1,1,0,2,7,10
bird,7,4,43,9,10,2,15,4,6,0
cat,3,2,7,40,7,9,12,13,7,3
deer,3,3,13,13,25,3,18,7,1,4
dog,2,1,7,28,6,21,7,13,1,0
frog,1,2,5,6,5,1,90,0,1,1
horse,2,0,2,11,4,5,3,72,1,2
ship,15,5,2,4,0,0,1,1,75,3
truck,6,10,1,5,0,0,2,3,6,76
