,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,3,5,4,0,5,4,0,9,5
car,4,72,3,1,0,1,0,1,1,6
bird,7,2,51,9,7,13,8,2,1,0
cat,1,2,9,42,6,24,8,6,3,2
deer,3,0,12,7,42,9,6,10,0,1
dog,1,0,7,22,3,43,1,7,0,2
frog,1,2,4,8,5,8,82,2,0,0
horse,2,1,1,7,5,7,1,77,0,1
ship,15,7,1,3,0,2,2,1,74,1
truck,6,14,2,1,0,0,1,2,7,76
